,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
181,2020-01-24T00:00:00.000Z,4.22,4.59,4.22,4.59,194992,3.9703661972,4.3184788732,3.9703661972,4.3184788732,194992,0.0,1.0
182,2020-01-27T00:00:00.000Z,4.13,4.24,4.11,4.24,111781,3.8856901408,3.9891830986,3.8668732394,3.9891830986,111781,0.0,1.0
183,2020-01-28T00:00:00.000Z,4.2,4.22,4.11,4.21,120813,3.9515492958,3.9703661972,3.8668732394,3.9609577465,120813,0.0,1.0
184,2020-01-29T00:00:00.000Z,4.12,4.2705,4.1,4.2,166898,3.8762816901,4.0178788732,3.8574647887,3.9515492958,166898,0.0,1.0
185,2020-01-30T00:00:00.000Z,4.05,4.135,3.94,4.1,388049,3.8104225352,3.8903943662,3.7069295775,3.8574647887,388049,0.0,1.0
186,2020-01-31T00:00:00.000Z,4.04,4.07,3.97,4.04,185682,3.8010140845,3.8292394366,3.7351549296,3.8010140845,185682,0.0,1.0
187,2020-02-03T00:00:00.000Z,4.19,4.31,4.05,4.05,187576,3.9421408451,4.0550422535,3.8104225352,3.8104225352,187576,0.0,1.0
188,2020-02-04T00:00:00.000Z,4.35,4.45,4.25,4.26,297233,4.0926760563,4.1867605634,3.9985915493,4.008,297233,0.0,1.0
189,2020-02-05T00:00:00.000Z,4.17,4.72,4.13,4.5,537550,3.9233239437,4.4407887324,3.8856901408,4.2338028169,537550,0.0,1.0
190,2020-02-06T00:00:00.000Z,4.14,4.2,4.0,4.11,516766,3.8950985915,3.9515492958,3.7633802817,3.8668732394,516766,0.0,1.0
191,2020-02-07T00:00:00.000Z,4.12,4.19,4.045,4.16,174865,3.8762816901,3.9421408451,3.8057183099,3.913915493,174865,0.0,1.0
192,2020-02-10T00:00:00.000Z,4.04,4.12,3.95,4.08,305792,3.8010140845,3.8762816901,3.7163380282,3.8386478873,305792,0.0,1.0
193,2020-02-11T00:00:00.000Z,4.13,4.16,3.99,4.03,156226,3.8856901408,3.913915493,3.753971831,3.7916056338,156226,0.0,1.0
194,2020-02-12T00:00:00.000Z,4.25,4.27,4.11,4.17,146357,3.9985915493,4.0174084507,3.8668732394,3.9233239437,146357,0.0,1.0
195,2020-02-13T00:00:00.000Z,4.27,4.37,4.22,4.26,185283,4.0174084507,4.1114929577,3.9703661972,4.008,185283,0.0,1.0
196,2020-02-14T00:00:00.000Z,4.1,4.26,4.07,4.25,189526,3.8574647887,4.008,3.8292394366,3.9985915493,189526,0.0,1.0
197,2020-02-18T00:00:00.000Z,4.12,4.16,4.05,4.1,101026,3.8762816901,3.913915493,3.8104225352,3.8574647887,101026,0.0,1.0
198,2020-02-19T00:00:00.000Z,4.27,4.34,4.1205,4.15,170806,4.0174084507,4.0832676056,3.8767521127,3.9045070423,170806,0.0,1.0
199,2020-02-20T00:00:00.000Z,4.3,4.38,4.25,4.26,135950,4.0456338028,4.1209014085,3.9985915493,4.008,135950,0.0,1.0
200,2020-02-21T00:00:00.000Z,4.1,4.3,4.09,4.3,115957,3.8574647887,4.0456338028,3.848056338,4.0456338028,115957,0.0,1.0
201,2020-02-24T00:00:00.000Z,4.08,4.1136,4.0,4.06,222383,3.8386478873,3.8702602817,3.7633802817,3.8198309859,222383,0.0,1.0
202,2020-02-25T00:00:00.000Z,4.05,4.11,4.04,4.11,226291,3.8104225352,3.8668732394,3.8010140845,3.8668732394,226291,0.0,1.0
203,2020-02-26T00:00:00.000Z,3.97,4.06,3.85,4.06,515637,3.7351549296,3.8198309859,3.6222535211,3.8198309859,515637,0.0,1.0
204,2020-02-27T00:00:00.000Z,3.89,4.02,3.845,3.87,303359,3.6598873239,3.7821971831,3.6175492958,3.6410704225,303359,0.0,1.0
205,2020-02-28T00:00:00.000Z,3.78,3.87,3.6,3.8,531083,3.5563943662,3.6410704225,3.3870422535,3.5752112676,531083,0.0,1.0
206,2020-03-02T00:00:00.000Z,3.64,3.84,3.6,3.79,299790,3.4246760563,3.6128450704,3.3870422535,3.5658028169,299790,0.0,1.0
207,2020-03-03T00:00:00.000Z,3.57,3.78,3.525,3.77,304659,3.3588169014,3.5563943662,3.3164788732,3.5469859155,304659,0.0,1.0
208,2020-03-04T00:00:00.000Z,3.52,3.58,3.41,3.58,198611,3.3117746479,3.3682253521,3.2082816901,3.3682253521,198611,0.0,1.0
209,2020-03-05T00:00:00.000Z,3.37,3.48,3.23,3.48,365935,3.1706478873,3.2741408451,3.0389295775,3.2741408451,365935,0.0,1.0
210,2020-03-06T00:00:00.000Z,3.07,3.33,3.04,3.27,306513,2.8883943662,3.1330140845,2.8601690141,3.0765633803,306513,0.0,1.0
211,2020-03-09T00:00:00.000Z,2.86,2.96,2.63,2.92,400921,2.6908169014,2.7849014085,2.4744225352,2.7472676056,400921,0.0,1.0
212,2020-03-10T00:00:00.000Z,2.78,2.98,2.7342,2.9,162699,2.6155492958,2.8037183099,2.5724585915,2.7284507042,162699,0.0,1.0
213,2020-03-11T00:00:00.000Z,2.41,2.74,2.4,2.74,262692,2.2674366197,2.577915493,2.258028169,2.577915493,262692,0.0,1.0
214,2020-03-12T00:00:00.000Z,2.11,2.27,2.1,2.27,315818,1.9851830986,2.1357183099,1.9757746479,2.1357183099,315818,0.0,1.0
215,2020-03-13T00:00:00.000Z,2.14,2.2499,1.96,2.16,394228,2.0134084507,2.1168073239,1.844056338,2.0322253521,394228,0.0,1.0
216,2020-03-16T00:00:00.000Z,2.09,2.1881,1.8,1.8,244511,1.9663661972,2.0586630986,1.6935211268,1.6935211268,244511,0.0,1.0
217,2020-03-17T00:00:00.000Z,2.26,2.28,1.94,2.02,405625,2.1263098592,2.1451267606,1.8252394366,1.9005070423,405625,0.0,1.0
218,2020-03-18T00:00:00.000Z,2.0,2.21,1.91,2.15,252891,1.8816901408,2.0792676056,1.7970140845,2.0228169014,252891,0.0,1.0
219,2020-03-19T00:00:00.000Z,2.32,2.33,1.93,1.99,326402,2.1827605634,2.1921690141,1.8158309859,1.8722816901,326402,0.0,1.0
220,2020-03-20T00:00:00.000Z,2.53,2.55,2.27,2.49,348347,2.3803380282,2.3991549296,2.1357183099,2.3427042254,348347,0.0,1.0
221,2020-03-23T00:00:00.000Z,2.47,2.62,2.38,2.62,181863,2.3238873239,2.4650140845,2.2392112676,2.4650140845,181863,0.0,1.0
222,2020-03-24T00:00:00.000Z,2.85,2.885,2.5101,2.59,243029,2.6814084507,2.7143380282,2.3616152113,2.4367887324,243029,0.0,1.0
223,2020-03-25T00:00:00.000Z,3.22,3.41,2.61,2.74,334207,3.0295211268,3.2082816901,2.4556056338,2.577915493,334207,0.0,1.0
224,2020-03-26T00:00:00.000Z,3.34,3.37,3.14,3.21,353041,3.34,3.37,3.14,3.21,353041,0.21,1.0
225,2020-03-27T00:00:00.000Z,3.18,3.33,3.04,3.19,219743,3.18,3.33,3.04,3.19,219743,0.0,1.0
226,2020-03-30T00:00:00.000Z,2.4,3.2,2.26,3.2,660579,2.4,3.2,2.26,3.2,660579,0.0,1.0
227,2020-03-31T00:00:00.000Z,2.36,2.49,2.3,2.41,268589,2.36,2.49,2.3,2.41,268589,0.0,1.0
228,2020-04-01T00:00:00.000Z,2.02,2.33,2.005,2.33,280234,2.02,2.33,2.005,2.33,280234,0.0,1.0
229,2020-04-02T00:00:00.000Z,2.12,2.14,1.985,2.02,208041,2.12,2.14,1.985,2.02,208041,0.0,1.0
230,2020-04-03T00:00:00.000Z,2.02,2.0837,1.93,2.07,133440,2.02,2.0837,1.93,2.07,133440,0.0,1.0
231,2020-04-06T00:00:00.000Z,2.18,2.41,2.11,2.21,545812,2.18,2.41,2.11,2.21,545812,0.0,1.0
232,2020-04-07T00:00:00.000Z,2.14,2.28,2.06,2.27,292408,2.14,2.28,2.06,2.27,292408,0.0,1.0
233,2020-04-08T00:00:00.000Z,2.3,2.39,2.09,2.09,269683,2.3,2.39,2.09,2.09,269683,0.0,1.0
234,2020-04-09T00:00:00.000Z,2.69,2.82,2.3301,2.38,483796,2.69,2.82,2.3301,2.38,483796,0.0,1.0
235,2020-04-13T00:00:00.000Z,2.5,2.64,2.29,2.61,342360,2.5,2.64,2.29,2.61,342360,0.0,1.0
236,2020-04-14T00:00:00.000Z,2.2,2.5201,2.15,2.5,392493,2.2,2.5201,2.15,2.5,392493,0.0,1.0
237,2020-04-15T00:00:00.000Z,2.04,2.22,2.02,2.2,390975,2.04,2.22,2.02,2.2,390975,0.0,1.0
238,2020-04-16T00:00:00.000Z,2.08,2.08,1.97,2.04,438910,2.08,2.08,1.97,2.04,438910,0.0,1.0
239,2020-04-17T00:00:00.000Z,2.14,2.27,2.02,2.17,327697,2.14,2.27,2.02,2.17,327697,0.0,1.0
240,2020-04-20T00:00:00.000Z,2.06,2.15,2.02,2.12,219178,2.06,2.15,2.02,2.12,219178,0.0,1.0
241,2020-04-21T00:00:00.000Z,2.03,2.07,1.98,2.04,230317,2.03,2.07,1.98,2.04,230317,0.0,1.0
242,2020-04-22T00:00:00.000Z,1.99,2.08,1.95,2.02,272975,1.99,2.08,1.95,2.02,272975,0.0,1.0
243,2020-04-23T00:00:00.000Z,2.05,2.12,1.969,1.98,304022,2.05,2.12,1.969,1.98,304022,0.0,1.0
244,2020-04-24T00:00:00.000Z,2.02,2.1,1.97,2.1,216561,2.02,2.1,1.97,2.1,216561,0.0,1.0
245,2020-04-27T00:00:00.000Z,2.18,2.18,2.03,2.05,534515,2.18,2.18,2.03,2.05,534515,0.0,1.0
246,2020-04-28T00:00:00.000Z,2.31,2.345,2.25,2.25,642639,2.31,2.345,2.25,2.25,642639,0.0,1.0
247,2020-04-29T00:00:00.000Z,2.32,2.44,2.3,2.37,543477,2.32,2.44,2.3,2.37,543477,0.0,1.0
248,2020-04-30T00:00:00.000Z,2.1,2.31,2.0799,2.31,354170,2.1,2.31,2.0799,2.31,354170,0.0,1.0
249,2020-05-01T00:00:00.000Z,2.11,2.2,1.96,2.2,252790,2.11,2.2,1.96,2.2,252790,0.0,1.0
250,2020-05-04T00:00:00.000Z,2.04,2.1,1.87,2.06,171585,2.04,2.1,1.87,2.06,171585,0.0,1.0
251,2020-05-05T00:00:00.000Z,2.03,2.05,1.98,2.0,145238,2.03,2.05,1.98,2.0,145238,0.0,1.0
252,2020-05-06T00:00:00.000Z,2.0,2.08,1.95,2.0,210480,2.0,2.08,1.95,2.0,210480,0.0,1.0
253,2020-05-07T00:00:00.000Z,2.03,2.08,2.0,2.0,133717,2.03,2.08,2.0,2.0,133717,0.0,1.0
254,2020-05-08T00:00:00.000Z,2.28,2.3,2.0,2.08,256100,2.28,2.3,2.0,2.08,256100,0.0,1.0
255,2020-05-11T00:00:00.000Z,2.26,2.4,2.12,2.24,321773,2.26,2.4,2.12,2.24,321773,0.0,1.0
256,2020-05-12T00:00:00.000Z,2.57,2.6,2.31,2.4,563402,2.57,2.6,2.31,2.4,563402,0.0,1.0
257,2020-05-13T00:00:00.000Z,2.08,2.43,2.0,2.31,826318,2.08,2.43,2.0,2.31,826318,0.0,1.0
258,2020-05-14T00:00:00.000Z,2.02,2.2,1.91,2.08,379326,2.02,2.2,1.91,2.08,379326,0.0,1.0
259,2020-05-15T00:00:00.000Z,2.02,2.085,1.95,2.01,245350,2.02,2.085,1.95,2.01,245350,0.0,1.0
260,2020-05-18T00:00:00.000Z,2.1,2.17,2.05,2.09,272575,2.1,2.17,2.05,2.09,272575,0.0,1.0
261,2020-05-19T00:00:00.000Z,2.07,2.16,2.04,2.12,178791,2.07,2.16,2.04,2.12,178791,0.0,1.0
262,2020-05-20T00:00:00.000Z,2.09,2.14,2.05,2.11,208768,2.09,2.14,2.05,2.11,208768,0.0,1.0
263,2020-05-21T00:00:00.000Z,2.18,2.28,2.1,2.1,376842,2.18,2.28,2.1,2.1,376842,0.0,1.0
264,2020-05-22T00:00:00.000Z,2.25,2.27,2.1678,2.21,141088,2.25,2.27,2.1678,2.21,141088,0.0,1.0
265,2020-05-26T00:00:00.000Z,2.65,2.72,2.31,2.33,583051,2.65,2.72,2.31,2.33,583051,0.0,1.0
266,2020-05-27T00:00:00.000Z,3.02,3.05,2.72,2.79,452034,3.02,3.05,2.72,2.79,452034,0.0,1.0
267,2020-05-28T00:00:00.000Z,2.83,3.19,2.76,3.1,462799,2.83,3.19,2.76,3.1,462799,0.0,1.0
268,2020-05-29T00:00:00.000Z,2.85,2.91,2.65,2.75,267021,2.85,2.91,2.65,2.75,267021,0.0,1.0
269,2020-06-01T00:00:00.000Z,3.03,3.19,2.85,2.93,227861,3.03,3.19,2.85,2.93,227861,0.0,1.0
270,2020-06-02T00:00:00.000Z,2.99,3.26,2.93,3.1,285631,2.99,3.26,2.93,3.1,285631,0.0,1.0
271,2020-06-03T00:00:00.000Z,3.13,3.25,3.11,3.2,248889,3.13,3.25,3.11,3.2,248889,0.0,1.0
272,2020-06-04T00:00:00.000Z,3.25,3.36,3.0401,3.05,186020,3.25,3.36,3.0401,3.05,186020,0.0,1.0
273,2020-06-05T00:00:00.000Z,3.64,3.8,3.45,3.48,405129,3.64,3.8,3.45,3.48,405129,0.0,1.0
274,2020-06-08T00:00:00.000Z,3.9,4.03,3.7794,3.8,386629,3.9,4.03,3.7794,3.8,386629,0.0,1.0
275,2020-06-09T00:00:00.000Z,3.86,3.96,3.47,3.85,332815,3.86,3.96,3.47,3.85,332815,0.0,1.0
276,2020-06-10T00:00:00.000Z,3.45,3.86,3.09,3.86,398302,3.45,3.86,3.09,3.86,398302,0.0,1.0
277,2020-06-11T00:00:00.000Z,2.73,3.1199,2.7,2.9,531188,2.73,3.1199,2.7,2.9,531188,0.0,1.0
278,2020-06-12T00:00:00.000Z,3.27,3.44,2.9,2.95,459428,3.27,3.44,2.9,2.95,459428,0.0,1.0
279,2020-06-15T00:00:00.000Z,3.19,3.35,2.95,3.0,214841,3.19,3.35,2.95,3.0,214841,0.0,1.0
280,2020-06-16T00:00:00.000Z,3.36,3.47,3.2101,3.4,306939,3.36,3.47,3.2101,3.4,306939,0.0,1.0
281,2020-06-17T00:00:00.000Z,3.21,3.36,3.11,3.35,200193,3.21,3.36,3.11,3.35,200193,0.0,1.0
282,2020-06-18T00:00:00.000Z,3.22,3.41,3.06,3.12,142633,3.22,3.41,3.06,3.12,142633,0.0,1.0
283,2020-06-19T00:00:00.000Z,3.18,3.44,3.15,3.26,260441,3.18,3.44,3.15,3.26,260441,0.0,1.0
284,2020-06-22T00:00:00.000Z,3.02,3.25,2.97,3.08,233876,3.02,3.25,2.97,3.08,233876,0.0,1.0
285,2020-06-23T00:00:00.000Z,3.14,3.24,3.0671,3.1,178406,3.14,3.24,3.0671,3.1,178406,0.0,1.0
286,2020-06-24T00:00:00.000Z,3.0,3.15,2.88,3.1,199384,3.0,3.15,2.88,3.1,199384,0.0,1.0
287,2020-06-25T00:00:00.000Z,2.99,3.02,2.86,2.92,164067,2.99,3.02,2.86,2.92,164067,0.0,1.0
288,2020-06-26T00:00:00.000Z,3.14,3.2,2.83,2.94,579758,3.14,3.2,2.83,2.94,579758,0.0,1.0
289,2020-06-29T00:00:00.000Z,3.16,3.37,2.99,2.99,224500,3.16,3.37,2.99,2.99,224500,0.0,1.0
290,2020-06-30T00:00:00.000Z,3.24,3.3,3.07,3.22,160400,3.24,3.3,3.07,3.22,160400,0.0,1.0
291,2020-07-01T00:00:00.000Z,3.24,3.31,3.18,3.28,86600,3.24,3.31,3.18,3.28,86600,0.0,1.0
292,2020-07-02T00:00:00.000Z,3.21,3.35,3.14,3.3,165400,3.21,3.35,3.14,3.3,165400,0.0,1.0
293,2020-07-06T00:00:00.000Z,3.44,3.47,3.21,3.21,198600,3.44,3.47,3.21,3.21,198600,0.0,1.0
294,2020-07-07T00:00:00.000Z,3.31,3.46,3.27,3.46,186700,3.31,3.46,3.27,3.46,186700,0.0,1.0
295,2020-07-08T00:00:00.000Z,4.19,4.54,3.34,3.35,4749400,4.19,4.54,3.34,3.35,4749400,0.0,1.0
296,2020-07-09T00:00:00.000Z,3.77,4.39,3.75,4.28,896700,3.77,4.39,3.75,4.28,896700,0.0,1.0
297,2020-07-10T00:00:00.000Z,4.1,4.19,3.81,3.81,344400,4.1,4.19,3.81,3.81,344400,0.0,1.0
298,2020-07-13T00:00:00.000Z,3.72,4.2,3.71,4.2,437300,3.72,4.2,3.71,4.2,437300,0.0,1.0
299,2020-07-14T00:00:00.000Z,3.95,4.09,3.79,3.9,336400,3.95,4.09,3.79,3.9,336400,0.0,1.0
300,2020-07-15T00:00:00.000Z,4.2,4.3,4.03,4.05,382400,4.2,4.3,4.03,4.05,382400,0.0,1.0
301,2020-07-16T00:00:00.000Z,4.2,4.29,3.98,4.17,215700,4.2,4.29,3.98,4.17,215700,0.0,1.0
302,2020-07-17T00:00:00.000Z,4.18,4.4,4.17,4.2,189900,4.18,4.4,4.17,4.2,189900,0.0,1.0
303,2020-07-20T00:00:00.000Z,4.14,4.52,4.1,4.18,370270,4.14,4.52,4.1,4.18,370270,0.0,1.0
304,2020-07-21T00:00:00.000Z,4.24,4.39,4.16,4.16,207334,4.24,4.39,4.16,4.16,207334,0.0,1.0
305,2020-07-22T00:00:00.000Z,4.31,4.45,4.19,4.19,195255,4.31,4.45,4.19,4.19,195255,0.0,1.0
306,2020-07-23T00:00:00.000Z,4.27,4.43,4.2,4.32,163584,4.27,4.43,4.2,4.32,163584,0.0,1.0
307,2020-07-24T00:00:00.000Z,4.24,4.39,4.21,4.29,169567,4.24,4.39,4.21,4.29,169567,0.0,1.0
308,2020-07-27T00:00:00.000Z,4.22,4.34,4.17,4.29,152555,4.22,4.34,4.17,4.29,152555,0.0,1.0
309,2020-07-28T00:00:00.000Z,4.27,4.34,4.19,4.3,436502,4.27,4.34,4.19,4.3,436502,0.0,1.0
310,2020-07-29T00:00:00.000Z,3.63,4.3,3.57,4.21,792595,3.63,4.3,3.57,4.21,792595,0.0,1.0
311,2020-07-30T00:00:00.000Z,3.7,3.74,3.55,3.71,259405,3.7,3.74,3.55,3.71,259405,0.0,1.0
312,2020-07-31T00:00:00.000Z,3.45,3.66,3.36,3.65,331642,3.45,3.66,3.36,3.65,331642,0.0,1.0
313,2020-08-03T00:00:00.000Z,3.5,3.54,3.35,3.42,234342,3.5,3.54,3.35,3.42,234342,0.0,1.0
314,2020-08-04T00:00:00.000Z,3.22,3.34,3.12,3.31,403466,3.22,3.34,3.12,3.31,403466,0.0,1.0
315,2020-08-05T00:00:00.000Z,3.3,3.32,3.22,3.28,103860,3.3,3.32,3.22,3.28,103860,0.0,1.0
316,2020-08-06T00:00:00.000Z,3.2,3.32,3.16,3.28,121905,3.2,3.32,3.16,3.28,121905,0.0,1.0
317,2020-08-07T00:00:00.000Z,3.32,3.4,3.2,3.21,138783,3.32,3.4,3.2,3.21,138783,0.0,1.0
318,2020-08-10T00:00:00.000Z,3.42,3.52,3.3,3.3,207117,3.42,3.52,3.3,3.3,207117,0.0,1.0
319,2020-08-11T00:00:00.000Z,3.34,3.52,3.34,3.42,92906,3.34,3.52,3.34,3.42,92906,0.0,1.0
320,2020-08-12T00:00:00.000Z,3.39,3.42,3.26,3.39,124366,3.39,3.42,3.26,3.39,124366,0.0,1.0
321,2020-08-13T00:00:00.000Z,3.39,3.4,3.31,3.39,102976,3.39,3.4,3.31,3.39,102976,0.0,1.0
322,2020-08-14T00:00:00.000Z,3.48,3.49,3.34,3.37,144195,3.48,3.49,3.34,3.37,144195,0.0,1.0
323,2020-08-17T00:00:00.000Z,3.48,3.574,3.38,3.52,148204,3.48,3.574,3.38,3.52,148204,0.0,1.0
324,2020-08-18T00:00:00.000Z,3.38,3.5,3.37,3.49,73823,3.38,3.5,3.37,3.49,73823,0.0,1.0
325,2020-08-19T00:00:00.000Z,3.64,3.69,3.35,3.35,303402,3.64,3.69,3.35,3.35,303402,0.0,1.0
326,2020-08-20T00:00:00.000Z,3.81,3.95,3.57,3.58,270653,3.81,3.95,3.57,3.58,270653,0.0,1.0
327,2020-08-21T00:00:00.000Z,3.79,3.93,3.67,3.78,200541,3.79,3.93,3.67,3.78,200541,0.0,1.0
328,2020-08-24T00:00:00.000Z,4.12,4.18,3.77,3.77,332040,4.12,4.18,3.77,3.77,332040,0.0,1.0
329,2020-08-25T00:00:00.000Z,4.01,4.28,3.99,4.12,372350,4.01,4.28,3.99,4.12,372350,0.0,1.0
330,2020-08-26T00:00:00.000Z,3.94,4.16,3.92,4.03,111552,3.94,4.16,3.92,4.03,111552,0.0,1.0
331,2020-08-27T00:00:00.000Z,3.96,4.1,3.9058,3.95,179817,3.96,4.1,3.9058,3.95,179817,0.0,1.0
332,2020-08-28T00:00:00.000Z,4.23,4.3,3.95,3.95,314707,4.23,4.3,3.95,3.95,314707,0.0,1.0
333,2020-08-31T00:00:00.000Z,4.25,4.35,4.11,4.25,282312,4.25,4.35,4.11,4.25,282312,0.0,1.0
334,2020-09-01T00:00:00.000Z,4.49,4.59,4.15,4.22,687109,4.49,4.59,4.15,4.22,687109,0.0,1.0
335,2020-09-02T00:00:00.000Z,4.35,4.5133,4.3,4.48,230487,4.35,4.5133,4.3,4.48,230487,0.0,1.0
336,2020-09-03T00:00:00.000Z,4.19,4.51,4.18,4.33,274657,4.19,4.51,4.18,4.33,274657,0.0,1.0
337,2020-09-04T00:00:00.000Z,4.06,4.35,3.989,4.18,307849,4.06,4.35,3.989,4.18,307849,0.0,1.0
338,2020-09-08T00:00:00.000Z,3.9,4.07,3.9,4.06,179184,3.9,4.07,3.9,4.06,179184,0.0,1.0
339,2020-09-09T00:00:00.000Z,3.73,4.01,3.7,3.88,220179,3.73,4.01,3.7,3.88,220179,0.0,1.0
340,2020-09-10T00:00:00.000Z,3.95,4.0,3.76,3.76,264703,3.95,4.0,3.76,3.76,264703,0.0,1.0
341,2020-09-11T00:00:00.000Z,4.14,4.18,3.87,4.01,319820,4.14,4.18,3.87,4.01,319820,0.0,1.0
342,2020-09-14T00:00:00.000Z,4.83,5.0,4.2886,4.29,1348234,4.83,5.0,4.2886,4.29,1348234,0.0,1.0
343,2020-09-15T00:00:00.000Z,5.33,5.82,4.81,4.95,1273380,5.33,5.82,4.81,4.95,1273380,0.0,1.0
344,2020-09-16T00:00:00.000Z,5.92,6.39,5.3,5.3,2029029,5.92,6.39,5.3,5.3,2029029,0.0,1.0
345,2020-09-17T00:00:00.000Z,6.19,6.69,5.72,5.97,2107093,6.19,6.69,5.72,5.97,2107093,0.0,1.0
346,2020-09-18T00:00:00.000Z,6.05,6.6,6.04,6.4,2272595,6.05,6.6,6.04,6.4,2272595,0.0,1.0
347,2020-09-21T00:00:00.000Z,6.58,6.85,6.11,6.3,1682503,6.58,6.85,6.11,6.3,1682503,0.0,1.0
348,2020-09-22T00:00:00.000Z,7.09,7.355,6.52,6.62,1721796,7.09,7.355,6.52,6.62,1721796,0.0,1.0
349,2020-09-23T00:00:00.000Z,6.22,7.35,6.11,7.02,1799287,6.22,7.35,6.11,7.02,1799287,0.0,1.0
350,2020-09-24T00:00:00.000Z,6.24,6.55,6.02,6.19,670264,6.24,6.55,6.02,6.19,670264,0.0,1.0
351,2020-09-25T00:00:00.000Z,6.12,6.45,5.98,6.25,606404,6.12,6.45,5.98,6.25,606404,0.0,1.0
352,2020-09-28T00:00:00.000Z,6.17,6.55,6.14,6.19,579799,6.17,6.55,6.14,6.19,579799,0.0,1.0
353,2020-09-29T00:00:00.000Z,6.49,7.09,6.27,6.27,1373156,6.49,7.09,6.27,6.27,1373156,0.0,1.0
354,2020-09-30T00:00:00.000Z,6.21,6.66,6.08,6.47,1238083,6.21,6.66,6.08,6.47,1238083,0.0,1.0
355,2020-10-01T00:00:00.000Z,7.79,7.82,6.32,6.32,3957436,7.79,7.82,6.32,6.32,3957436,0.0,1.0
356,2020-10-02T00:00:00.000Z,7.93,8.15,7.31,7.43,1691162,7.93,8.15,7.31,7.43,1691162,0.0,1.0
357,2020-10-05T00:00:00.000Z,8.7,8.72,8.0201,8.12,2475190,8.7,8.72,8.0201,8.12,2475190,0.0,1.0
358,2020-10-06T00:00:00.000Z,9.0,9.32,8.65,8.77,1785145,9.0,9.32,8.65,8.77,1785145,0.0,1.0
359,2020-10-07T00:00:00.000Z,8.8,9.72,8.26,9.16,1731500,8.8,9.72,8.26,9.16,1731500,0.0,1.0
360,2020-10-08T00:00:00.000Z,8.57,9.32,8.2,8.77,1446699,8.57,9.32,8.2,8.77,1446699,0.0,1.0
361,2020-10-09T00:00:00.000Z,8.55,8.84,8.3838,8.55,549521,8.55,8.84,8.3838,8.55,549521,0.0,1.0
362,2020-10-12T00:00:00.000Z,8.49,8.74,8.42,8.63,447354,8.49,8.74,8.42,8.63,447354,0.0,1.0
363,2020-10-13T00:00:00.000Z,8.75,9.09,8.3041,8.48,695584,8.75,9.09,8.3041,8.48,695584,0.0,1.0
364,2020-10-14T00:00:00.000Z,8.9,8.99,8.55,8.86,466281,8.9,8.99,8.55,8.86,466281,0.0,1.0
365,2020-10-15T00:00:00.000Z,9.45,9.55,8.58,8.65,838100,9.45,9.55,8.58,8.65,838100,0.0,1.0
366,2020-10-16T00:00:00.000Z,9.14,9.445,8.91,9.44,587132,9.14,9.445,8.91,9.44,587132,0.0,1.0
367,2020-10-19T00:00:00.000Z,9.16,9.49,9.0801,9.22,926798,9.16,9.49,9.0801,9.22,926798,0.0,1.0
368,2020-10-20T00:00:00.000Z,10.05,10.48,9.04,9.27,2316329,10.05,10.48,9.04,9.27,2316329,0.0,1.0
369,2020-10-21T00:00:00.000Z,8.95,11.8799,8.94,11.21,6739025,8.95,11.8799,8.94,11.21,6739025,0.0,1.0
370,2020-10-22T00:00:00.000Z,9.51,9.54,8.25,8.77,2085701,9.51,9.54,8.25,8.77,2085701,0.0,1.0
371,2020-10-23T00:00:00.000Z,9.84,10.19,9.52,9.52,1843639,9.84,10.19,9.52,9.52,1843639,0.0,1.0
372,2020-10-26T00:00:00.000Z,9.12,10.0,8.72,9.775,1443976,9.12,10.0,8.72,9.775,1443976,0.0,1.0
373,2020-10-27T00:00:00.000Z,9.24,9.44,8.938,9.24,883620,9.24,9.44,8.938,9.24,883620,0.0,1.0
374,2020-10-28T00:00:00.000Z,8.82,9.19,8.43,8.98,1026499,8.82,9.19,8.43,8.98,1026499,0.0,1.0
375,2020-10-29T00:00:00.000Z,9.55,9.78,8.81,8.81,1181928,9.55,9.78,8.81,8.81,1181928,0.0,1.0
376,2020-10-30T00:00:00.000Z,9.52,9.6252,8.91,9.41,900046,9.52,9.6252,8.91,9.41,900046,0.0,1.0
377,2020-11-02T00:00:00.000Z,9.44,10.02,9.1,9.57,1221954,9.44,10.02,9.1,9.57,1221954,0.0,1.0
378,2020-11-03T00:00:00.000Z,9.52,9.77,9.24,9.69,701399,9.52,9.77,9.24,9.69,701399,0.0,1.0
379,2020-11-04T00:00:00.000Z,9.71,9.9,9.33,9.47,863585,9.71,9.9,9.33,9.47,863585,0.0,1.0
380,2020-11-05T00:00:00.000Z,10.19,10.94,10.05,10.4,1293535,10.19,10.94,10.05,10.4,1293535,0.0,1.0
381,2020-11-06T00:00:00.000Z,9.74,10.36,9.64,10.05,895429,9.74,10.36,9.64,10.05,895429,0.0,1.0
382,2020-11-09T00:00:00.000Z,9.46,10.75,9.29,10.75,1281307,9.46,10.75,9.29,10.75,1281307,0.0,1.0
383,2020-11-10T00:00:00.000Z,10.1,10.55,9.31,9.5,1257174,10.1,10.55,9.31,9.5,1257174,0.0,1.0
384,2020-11-11T00:00:00.000Z,10.04,10.343,9.54,10.05,782481,10.04,10.343,9.54,10.05,782481,0.0,1.0
385,2020-11-12T00:00:00.000Z,9.98,10.4,9.81,10.04,769983,9.98,10.4,9.81,10.04,769983,0.0,1.0
